schema,input_bit,plaintext_rank,cipher_hamming_fraction,tweak_hamming_fraction
fuzz_target,7,2763,0.14285714285714285,0.42857142857142855
fuzz_target,3,7185,0.5714285714285714,0.5714285714285714
fuzz_target,1,9335,0.5,0.5714285714285714
fuzz_target,3,1019,0.35714285714285715,0.2857142857142857
fuzz_target,2,1632,0.42857142857142855,0.42857142857142855
fuzz_target,12,2071,0.35714285714285715,0.5714285714285714
fuzz_target,4,7669,0.35714285714285715,0.5
fuzz_target,13,8966,0.35714285714285715,0.2857142857142857
fuzz_target,3,7476,0.5714285714285714,0.42857142857142855
fuzz_target,3,4559,0.7142857142857143,0.5
fuzz_target,11,1549,0.42857142857142855,0.42857142857142855
fuzz_target,1,9653,0.42857142857142855,0.5
fuzz_target,1,4762,0.6428571428571429,0.5
fuzz_target,9,2096,0.5714285714285714,0.5714285714285714
fuzz_target,8,3093,0.42857142857142855,0.6428571428571429
fuzz_target,4,4062,0.35714285714285715,0.14285714285714285
fuzz_target,12,4361,0.35714285714285715,0.35714285714285715
fuzz_target,0,2865,0.5714285714285714,0.5714285714285714
fuzz_target,8,6612,0.42857142857142855,0.5714285714285714
fuzz_target,6,8512,0.35714285714285715,0.42857142857142855
fuzz_target,3,6075,0.35714285714285715,0.5
fuzz_target,9,7842,0.5714285714285714,0.5
fuzz_target,7,115,0.42857142857142855,0.5714285714285714
fuzz_target,11,3113,0.5,0.6428571428571429
fuzz_target,5,8709,0.6428571428571429,0.42857142857142855
fuzz_target,1,7634,0.42857142857142855,0.5714285714285714
fuzz_target,11,2802,0.42857142857142855,0.35714285714285715
fuzz_target,2,8827,0.5,0.35714285714285715
fuzz_target,7,6710,0.5,0.42857142857142855
fuzz_target,4,5143,0.42857142857142855,0.21428571428571427
fuzz_target,10,6031,0.5714285714285714,0.35714285714285715
fuzz_target,7,9870,0.21428571428571427,0.42857142857142855
fuzz_target,2,183,0.42857142857142855,0.6428571428571429
fuzz_target,6,6738,0.35714285714285715,0.5714285714285714
fuzz_target,7,4804,0.42857142857142855,0.2857142857142857
fuzz_target,11,6130,0.6428571428571429,0.21428571428571427
fuzz_target,3,6996,0.5,0.35714285714285715
fuzz_target,3,4636,0.5714285714285714,0.42857142857142855
fuzz_target,0,3835,0.42857142857142855,0.7142857142857143
fuzz_target,8,9010,0.42857142857142855,0.5
fuzz_target,3,3924,0.5714285714285714,0.5
fuzz_target,9,7445,0.7857142857142857,0.5714285714285714
fuzz_target,7,1416,0.2857142857142857,0.35714285714285715
fuzz_target,2,6031,0.42857142857142855,0.35714285714285715
fuzz_target,12,3073,0.5714285714285714,0.5714285714285714
fuzz_target,4,331,0.6428571428571429,0.7857142857142857
fuzz_target,2,8555,0.42857142857142855,0.42857142857142855
fuzz_target,4,4826,0.5,0.5
fuzz_target,8,1574,0.5,0.5714285714285714
fuzz_target,10,7525,0.5714285714285714,0.42857142857142855
fuzz_target,10,8083,0.6428571428571429,0.5714285714285714
fuzz_target,0,865,0.35714285714285715,0.35714285714285715
fuzz_target,8,7692,0.6428571428571429,0.5
fuzz_target,6,3175,0.6428571428571429,0.2857142857142857
fuzz_target,11,3702,0.2857142857142857,0.5
fuzz_target,8,1543,0.6428571428571429,0.42857142857142855
fuzz_target,3,5654,0.5714285714285714,0.35714285714285715
fuzz_target,2,7687,0.5,0.6428571428571429
fuzz_target,5,2064,0.5,0.7142857142857143
fuzz_target,8,7319,0.5,0.5
fuzz_target,8,9512,0.5,0.35714285714285715
fuzz_target,10,2217,0.2857142857142857,0.42857142857142855
fuzz_target,5,2827,0.5,0.42857142857142855
fuzz_target,7,4268,0.5,0.7857142857142857
fuzz_target,0,1241,0.35714285714285715,0.35714285714285715
fuzz_target,1,4806,0.35714285714285715,0.21428571428571427
fuzz_target,7,3574,0.6428571428571429,0.42857142857142855
fuzz_target,4,6765,0.2857142857142857,0.5714285714285714
fuzz_target,5,4616,0.6428571428571429,0.42857142857142855
fuzz_target,5,6687,0.2857142857142857,0.6428571428571429
fuzz_target,0,8054,0.35714285714285715,0.5
fuzz_target,8,8311,0.7142857142857143,0.7142857142857143
fuzz_target,8,1216,0.5,0.42857142857142855
fuzz_target,2,6891,0.5,0.5
fuzz_target,1,7822,0.2857142857142857,0.42857142857142855
fuzz_target,10,1776,0.5714285714285714,0.5714285714285714
fuzz_target,7,8329,0.42857142857142855,0.5
fuzz_target,13,8700,0.5,0.21428571428571427
fuzz_target,13,8400,0.5714285714285714,0.42857142857142855
fuzz_target,2,7688,0.5,0.42857142857142855
fuzz_target,11,3097,0.5,0.6428571428571429
fuzz_target,5,16,0.5,0.5
fuzz_target,9,5987,0.42857142857142855,0.42857142857142855
fuzz_target,11,7531,0.5,0.35714285714285715
fuzz_target,1,1284,0.5,0.5
fuzz_target,7,5873,0.6428571428571429,0.5714285714285714
fuzz_target,10,1810,0.5,0.5
fuzz_target,7,7476,0.35714285714285715,0.42857142857142855
fuzz_target,12,6092,0.42857142857142855,0.21428571428571427
fuzz_target,12,376,0.5,0.42857142857142855
fuzz_target,4,976,0.42857142857142855,0.5
fuzz_target,9,6174,0.42857142857142855,0.5
fuzz_target,6,7136,0.35714285714285715,0.6428571428571429
fuzz_target,8,768,0.5714285714285714,0.14285714285714285
fuzz_target,0,4345,0.5,0.5
fuzz_target,0,2303,0.35714285714285715,0.42857142857142855
fuzz_target,12,285,0.5,0.5714285714285714
fuzz_target,9,4145,0.5714285714285714,0.42857142857142855
fuzz_target,10,8030,0.5714285714285714,0.5
fuzz_target,11,5112,0.7142857142857143,0.7142857142857143
fuzz_target,12,5613,0.2857142857142857,0.42857142857142855
fuzz_target,11,1243,0.7142857142857143,0.6428571428571429
fuzz_target,9,6268,0.5,0.5714285714285714
fuzz_target,8,8418,0.35714285714285715,0.2857142857142857
fuzz_target,7,4347,0.6428571428571429,0.5
fuzz_target,13,8274,0.5,0.7142857142857143
fuzz_target,5,4647,0.5714285714285714,0.42857142857142855
fuzz_target,7,6268,0.2857142857142857,0.5714285714285714
fuzz_target,3,8969,0.42857142857142855,0.5
fuzz_target,1,57,0.5,0.42857142857142855
fuzz_target,0,5718,0.2857142857142857,0.6428571428571429
fuzz_target,8,3178,0.21428571428571427,0.5
fuzz_target,4,4434,0.7142857142857143,0.21428571428571427
fuzz_target,5,302,0.7142857142857143,0.42857142857142855
fuzz_target,9,2795,0.5,0.35714285714285715
fuzz_target,12,7194,0.6428571428571429,0.5
fuzz_target,7,2638,0.5,0.7857142857142857
fuzz_target,11,3949,0.42857142857142855,0.21428571428571427
fuzz_target,13,9012,0.6428571428571429,0.5
fuzz_target,9,8519,0.5714285714285714,0.35714285714285715
fuzz_target,6,5552,0.5714285714285714,0.5714285714285714
fuzz_target,12,3909,0.6428571428571429,0.35714285714285715
fuzz_target,10,8510,0.7142857142857143,0.2857142857142857
fuzz_target,1,3231,0.42857142857142855,0.35714285714285715
fuzz_target,6,6592,0.35714285714285715,0.5714285714285714
fuzz_target,10,9687,0.5714285714285714,0.5
fuzz_target,7,2146,0.5,0.6428571428571429
fuzz_target,6,4059,0.21428571428571427,0.5
fuzz_target,10,895,0.5714285714285714,0.2857142857142857
fuzz_target,2,3887,0.5714285714285714,0.5
fuzz_target,2,5121,0.42857142857142855,0.5
fuzz_target,9,7171,0.6428571428571429,0.42857142857142855
fuzz_target,12,1642,0.42857142857142855,0.35714285714285715
fuzz_target,10,6226,0.5714285714285714,0.35714285714285715
fuzz_target,5,6155,0.42857142857142855,0.2857142857142857
fuzz_target,6,6784,0.35714285714285715,0.5
fuzz_target,3,816,0.6428571428571429,0.42857142857142855
fuzz_target,4,9852,0.5714285714285714,0.5
fuzz_target,8,4589,0.42857142857142855,0.2857142857142857
fuzz_target,11,1910,0.35714285714285715,0.5714285714285714
fuzz_target,2,1611,0.5,0.42857142857142855
fuzz_target,7,4576,0.6428571428571429,0.42857142857142855
fuzz_target,8,6918,0.5,0.42857142857142855
fuzz_target,5,2728,0.42857142857142855,0.35714285714285715
fuzz_target,8,291,0.5,0.5
fuzz_target,0,9540,0.5,0.5
fuzz_target,4,7702,0.5714285714285714,0.42857142857142855
fuzz_target,9,2911,0.5,0.7142857142857143
administrative,0,10482,0.5,0.5625
administrative,2,8912,0.375,0.5625
administrative,11,18281,0.375,0.3125
administrative,14,10239,0.4375,0.5
administrative,1,36997,0.5625,0.4375
administrative,2,27545,0.4375,0.4375
administrative,9,25048,0.5625,0.4375
administrative,14,4265,0.4375,0.375
administrative,7,11959,0.375,0.375
administrative,12,38705,0.5,0.375
administrative,0,12596,0.625,0.625
administrative,13,28693,0.4375,0.3125
administrative,1,23080,0.5625,0.5
administrative,7,9470,0.5,0.375
administrative,1,4021,0.3125,0.375
administrative,6,21191,0.375,0.5625
administrative,7,3728,0.375,0.4375
administrative,4,30897,0.1875,0.5625
administrative,13,18208,0.625,0.3125
administrative,12,5374,0.5,0.4375
administrative,8,34329,0.375,0.6875
administrative,3,10631,0.5625,0.5625
administrative,12,22268,0.375,0.6875
administrative,5,28102,0.375,0.5
administrative,13,15225,0.3125,0.5
administrative,7,23564,0.625,0.375
administrative,11,23036,0.4375,0.4375
administrative,7,22044,0.375,0.4375
administrative,3,40196,0.4375,0.4375
administrative,7,23021,0.5625,0.5625
administrative,11,27836,0.375,0.5
administrative,6,20498,0.625,0.25
administrative,4,28879,0.4375,0.625
administrative,9,6635,0.625,0.625
administrative,10,21032,0.5625,0.5625
administrative,10,35867,0.375,0.625
administrative,11,4823,0.375,0.375
administrative,1,941,0.375,0.4375
administrative,12,23768,0.6875,0.5
administrative,5,26921,0.3125,0.5625
administrative,12,12232,0.5,0.375
administrative,7,94,0.5,0.3125
administrative,3,37430,0.5,0.5
administrative,11,3855,0.5,0.375
administrative,7,36440,0.375,0.5625
administrative,0,39628,0.5,0.375
administrative,11,24478,0.25,0.5625
administrative,4,23735,0.5,0.625
administrative,6,4633,0.4375,0.6875
administrative,0,16636,0.5,0.6875
administrative,9,21238,0.625,0.4375
administrative,13,6060,0.5,0.5
administrative,3,16135,0.5625,0.625
administrative,0,1453,0.3125,0.5
administrative,12,21434,0.375,0.625
administrative,12,38777,0.4375,0.4375
administrative,0,37261,0.5625,0.5625
administrative,9,38589,0.5625,0.5
administrative,1,27725,0.4375,0.5625
administrative,1,17801,0.5625,0.5
administrative,8,38221,0.6875,0.5625
administrative,13,15787,0.5,0.5
administrative,3,16264,0.625,0.375
administrative,13,8711,0.4375,0.25
administrative,6,33311,0.5,0.625
administrative,10,19,0.5625,0.375
administrative,8,19699,0.625,0.4375
administrative,1,36502,0.625,0.625
administrative,9,30281,0.5,0.75
administrative,1,23500,0.3125,0.3125
administrative,13,31394,0.5625,0.4375
administrative,2,21119,0.5,0.4375
administrative,12,1924,0.5,0.4375
administrative,4,6311,0.4375,0.375
administrative,1,22536,0.4375,0.4375
administrative,3,19198,0.6875,0.5625
administrative,9,25435,0.375,0.4375
administrative,2,15559,0.5625,0.1875
administrative,10,28204,0.3125,0.5625
administrative,9,33500,0.4375,0.375
administrative,5,12231,0.5,0.5
administrative,3,18740,0.625,0.4375
administrative,4,19803,0.5625,0.5625
administrative,9,8251,0.625,0.5625
administrative,6,19709,0.25,0.6875
administrative,5,23760,0.1875,0.3125
administrative,12,21775,0.5625,0.5
administrative,12,30161,0.5,0.25
administrative,8,15021,0.625,0.625
administrative,4,5661,0.5,0.625
administrative,10,21391,0.375,0.625
administrative,9,31694,0.5625,0.5625
administrative,13,5236,0.375,0.625
administrative,6,7205,0.5,0.5625
administrative,8,8446,0.3125,0.6875
administrative,10,25759,0.5,0.5
administrative,2,5687,0.4375,0.375
administrative,10,40395,0.75,0.5
administrative,12,15276,0.5625,0.3125
administrative,4,20428,0.4375,0.375
administrative,8,20758,0.3125,0.3125
administrative,13,6372,0.375,0.5
administrative,9,11546,0.4375,0.4375
administrative,13,31589,0.5625,0.5
administrative,9,21418,0.4375,0.4375
administrative,4,9616,0.4375,0.5625
administrative,3,23248,0.5,0.4375
administrative,0,14752,0.375,0.6875
administrative,9,19320,0.25,0.6875
administrative,12,3925,0.5,0.5625
administrative,4,7763,0.5,0.6875
administrative,2,5539,0.375,0.5625
administrative,2,30281,0.625,0.75
administrative,3,15987,0.4375,0.625
administrative,1,29530,0.625,0.5
administrative,4,4464,0.5625,0.375
administrative,11,31376,0.6875,0.375
administrative,11,2094,0.4375,0.4375
administrative,15,7502,0.5,0.625
administrative,7,4242,0.625,0.625
administrative,12,9764,0.25,0.375
administrative,1,27902,0.375,0.25
administrative,11,38020,0.3125,0.5
administrative,9,11579,0.4375,0.375
administrative,8,19896,0.5625,0.5625
administrative,11,19639,0.625,0.3125
administrative,8,40055,0.75,0.4375
administrative,13,17065,0.6875,0.5625
administrative,7,30532,0.5,0.5625
administrative,11,3050,0.8125,0.375
administrative,14,15209,0.4375,0.375
administrative,14,17077,0.5,0.375
administrative,11,7175,0.5625,0.5
administrative,9,2330,0.625,0.75
administrative,0,1256,0.5625,0.5625
administrative,11,35289,0.25,0.5
administrative,6,26988,0.6875,0.4375
administrative,11,10588,0.375,0.5
administrative,7,31811,0.4375,0.4375
administrative,1,29141,0.5,0.5
administrative,5,8218,0.5625,0.75
administrative,0,13004,0.4375,0.5
administrative,12,39369,0.5625,0.5625
administrative,8,32664,0.4375,0.3125
administrative,2,16358,0.5625,0.3125
administrative,2,22463,0.625,0.75
administrative,4,4687,0.625,0.625
administrative,3,26970,0.375,0.375
administrative,2,16099,0.25,0.6875
administrative,4,36451,0.375,0.375
administrative,6,5325,0.5,0.1875
administrative,3,15096,0.4375,0.6875
administrative,11,20473,0.5,0.3125
administrative,8,34605,0.375,0.3125
administrative,6,10850,0.4375,0.5625
administrative,14,4098,0.625,0.375
administrative,6,32333,0.625,0.375
administrative,12,37365,0.1875,0.75
administrative,12,28917,0.375,0.5625
administrative,14,28254,0.6875,0.4375
administrative,8,18528,0.375,0.4375
administrative,11,3842,0.375,0.375
administrative,9,39838,0.5,0.375
administrative,10,11061,0.5,0.625
administrative,5,10937,0.4375,0.625
administrative,6,10867,0.75,0.625
administrative,13,20632,0.5625,0.375
administrative,9,35123,0.625,0.625
administrative,4,27334,0.5625,0.5625
administrative,11,30860,0.5,0.5625
administrative,9,10837,0.5,0.4375
administrative,2,37813,0.5,0.6875
administrative,12,17756,0.5625,0.4375
administrative,14,5392,0.6875,0.5
administrative,3,32574,0.5,0.75
administrative,9,27777,0.4375,0.5625
administrative,13,4044,0.3125,0.25
administrative,4,32496,0.25,0.3125
administrative,6,973,0.5625,0.3125
administrative,12,37501,0.375,0.1875
administrative,6,20457,0.4375,0.5
administrative,14,11370,0.5,0.5
administrative,5,14206,0.375,0.5625
administrative,6,34683,0.375,0.5625
administrative,5,1653,0.375,0.5625
administrative,12,1723,0.5625,0.5
administrative,8,14315,0.5625,0.4375
administrative,10,8567,0.5625,0.3125
administrative,5,35660,0.4375,0.5
administrative,1,19923,0.4375,0.5
administrative,2,21154,0.5625,0.5
administrative,15,34244,0.4375,0.375
administrative,3,13764,0.5,0.5
administrative,6,26310,0.375,0.5
administrative,5,2873,0.4375,0.5625
administrative,11,24584,0.375,0.5
administrative,13,29016,0.5,0.375
administrative,0,5643,0.375,0.5
administrative,11,30489,0.5625,0.25
administrative,11,23991,0.375,0.5
administrative,2,28554,0.4375,0.5
administrative,0,40079,0.5,0.5625
administrative,9,18768,0.625,0.4375
administrative,2,4373,0.5,0.4375
administrative,14,1747,0.5,0.5
administrative,10,1484,0.625,0.375
administrative,0,8215,0.75,0.5
administrative,14,26100,0.5,0.4375
administrative,14,10958,0.5625,0.3125
administrative,0,18792,0.625,0.375
administrative,14,17065,0.5,0.5625
administrative,2,14816,0.5625,0.4375
administrative,0,308,0.4375,0.625
administrative,2,12799,0.1875,0.5
administrative,9,25207,0.4375,0.5625
administrative,9,38373,0.625,0.75
administrative,12,40204,0.5,0.625
administrative,10,38749,0.625,0.625
administrative,14,6059,0.3125,0.5625
administrative,2,7195,0.375,0.4375
administrative,13,6456,0.5625,0.625
administrative,1,19055,0.3125,0.625
administrative,13,30537,0.375,0.4375
administrative,1,39261,0.4375,0.4375
administrative,14,17879,0.4375,0.6875
administrative,8,26082,0.4375,0.5625
administrative,11,31898,0.4375,0.5
administrative,5,25021,0.625,0.4375
administrative,1,14990,0.5625,0.25
administrative,14,21156,0.5625,0.375
administrative,3,13330,0.3125,0.625
administrative,7,29101,0.4375,0.3125
administrative,4,36674,0.4375,0.375
administrative,3,39356,0.5,0.5625
administrative,6,25309,0.5,0.4375
administrative,9,33213,0.5,0.6875
administrative,3,33785,0.4375,0.5
administrative,2,1871,0.4375,0.5
administrative,4,38535,0.4375,0.25
administrative,4,26398,0.4375,0.5625
administrative,10,19619,0.5,0.4375
administrative,5,32934,0.5,0.3125
administrative,8,33850,0.3125,0.1875
administrative,0,38710,0.5,0.5625
administrative,10,6517,0.6875,0.5
administrative,11,40486,0.25,0.6875
administrative,11,10100,0.25,0.625
administrative,7,25618,0.4375,0.4375
administrative,7,7109,0.5,0.5625
administrative,9,23097,0.5,0.3125
administrative,2,9307,0.375,0.25
administrative,0,32102,0.75,0.625
administrative,6,35626,0.625,0.375
administrative,9,4385,0.4375,0.4375
administrative,10,27587,0.375,0.3125
administrative,0,26318,0.4375,0.625
administrative,10,17274,0.5,0.6875
administrative,14,3901,0.5625,0.6875
administrative,4,19,0.4375,0.375
administrative,13,9130,0.75,0.5
administrative,14,22860,0.4375,0.5625
administrative,10,31341,0.4375,0.625
administrative,1,24233,0.375,0.375
administrative,2,19741,0.3125,0.6875
administrative,11,24443,0.5625,0.3125
administrative,11,16957,0.4375,0.375
administrative,11,32886,0.4375,0.4375
administrative,10,26588,0.3125,0.3125
administrative,10,10562,0.375,0.4375
administrative,9,16465,0.3125,0.625
administrative,3,36360,0.5,0.4375
administrative,9,37634,0.5625,0.25
administrative,0,5663,0.5,0.625
administrative,14,3432,0.5,0.4375
administrative,2,28476,0.375,0.375
administrative,3,16579,0.3125,0.75
administrative,7,357,0.4375,0.1875
administrative,14,9043,0.5625,0.375
administrative,9,21835,0.625,0.4375
administrative,12,10881,0.4375,0.5625
administrative,1,12273,0.5625,0.625
administrative,7,26941,0.625,0.625
administrative,8,18557,0.5625,0.625
administrative,5,4400,0.4375,0.375
administrative,12,17632,0.6875,0.3125
administrative,14,4720,0.1875,0.4375
administrative,0,4125,0.625,0.3125
administrative,1,24169,0.4375,0.375
administrative,6,13621,0.5625,0.25
administrative,12,10737,0.3125,0.5625
administrative,11,8857,0.4375,0.5
administrative,14,22771,0.4375,0.6875
administrative,7,20423,0.375,0.4375
administrative,10,8009,0.4375,0.375
administrative,8,12873,0.1875,0.25
administrative,0,21919,0.5625,0.375
administrative,5,37205,0.25,0.375
administrative,3,4134,0.5,0.625
administrative,2,3130,0.5,0.625
administrative,9,37529,0.375,0.375
administrative,6,16845,0.4375,0.375
administrative,4,22709,0.3125,0.5625
administrative,4,9147,0.625,0.5625
administrative,1,14200,0.5,0.5
administrative,13,21495,0.375,0.5625
administrative,9,5410,0.5,0.4375
administrative,6,29183,0.3125,0.5
administrative,2,22740,0.375,0.5625
administrative,5,15265,0.625,0.5625
administrative,5,3471,0.5,0.1875
administrative,6,14002,0.4375,0.4375
administrative,6,18385,0.6875,0.3125
administrative,0,3110,0.5,0.5
administrative,10,30324,0.5625,0.4375
administrative,9,2477,0.625,0.6875
administrative,3,30589,0.3125,0.3125
administrative,8,34798,0.375,0.25
administrative,14,14824,0.3125,0.5625
administrative,4,20771,0.375,0.4375
administrative,7,10054,0.5,0.375
administrative,3,20674,0.6875,0.5625
administrative,5,6658,0.5,0.5
administrative,8,26449,0.625,0.5
administrative,6,14590,0.75,0.75
administrative,9,35943,0.4375,0.75
administrative,6,35604,0.75,0.5625
administrative,4,36905,0.3125,0.3125
administrative,13,31657,0.25,0.8125
administrative,12,24016,0.5625,0.375
administrative,1,16019,0.625,0.5
administrative,1,1955,0.25,0.625
administrative,4,24675,0.3125,0.3125
administrative,5,32496,0.25,0.3125
administrative,12,34780,0.5625,0.75
administrative,14,22193,0.6875,0.25
administrative,4,13493,0.375,0.5
administrative,12,24943,0.5,0.5
administrative,9,12397,0.3125,0.5625
administrative,9,30325,0.5,0.3125
administrative,5,16042,0.3125,0.4375
administrative,7,34850,0.4375,0.5
administrative,1,4921,0.8125,0.5625
administrative,8,2510,0.4375,0.4375
administrative,12,40438,0.4375,0.625
administrative,6,22988,0.625,0.5625
administrative,7,28889,0.5625,0.5625
administrative,6,15541,0.5,0.375
administrative,1,24800,0.4375,0.5625
administrative,0,37813,0.4375,0.6875
administrative,3,12341,0.5625,0.5625
administrative,8,24030,0.375,0.5
administrative,10,11853,0.5625,0.4375
administrative,8,6377,0.5625,0.3125
administrative,13,831,0.3125,0.6875
administrative,7,21368,0.75,0.25
administrative,4,6789,0.75,0.25
administrative,3,9244,0.5625,0.6875
administrative,13,2796,0.375,0.5625
administrative,14,12012,0.4375,0.4375
administrative,7,17928,0.5625,0.5625
administrative,9,26926,0.5,0.4375
administrative,10,37558,0.75,0.375
administrative,4,3791,0.3125,0.5
administrative,8,1601,0.3125,0.6875
administrative,8,510,0.4375,0.5625
administrative,10,30556,0.4375,0.75
administrative,6,23621,0.625,0.5
administrative,11,35501,0.5,0.5
administrative,1,14073,0.4375,0.4375
administrative,4,27521,0.5,0.5625
administrative,2,33725,0.625,0.375
administrative,8,15120,0.1875,0.375
administrative,10,22055,0.5625,0.625
administrative,1,25239,0.625,0.625
administrative,7,21973,0.4375,0.375
administrative,5,13002,0.5,0.5625
administrative,5,12632,0.4375,0.4375
administrative,13,20679,0.5,0.5
administrative,10,40287,0.5,0.625
administrative,4,31930,0.5,0.625
administrative,9,9284,0.4375,0.5625
administrative,11,30160,0.4375,0.375
administrative,2,33560,0.4375,0.1875
administrative,1,24600,0.625,0.4375
administrative,7,15083,0.5,0.625
administrative,1,33987,0.5625,0.3125
administrative,6,33810,0.5625,0.1875
administrative,8,15228,0.375,0.3125
administrative,5,3056,0.3125,0.5
administrative,11,39146,0.5625,0.5625
administrative,6,34200,0.5,0.875
administrative,7,19579,0.625,0.5625
administrative,0,8293,0.5625,0.4375
administrative,12,26834,0.625,0.625
administrative,1,4596,0.5,0.4375
administrative,0,14146,0.5625,0.625
administrative,6,7296,0.6875,0.375
administrative,13,8790,0.5,0.5
administrative,0,25416,0.5,0.5
administrative,0,24222,0.5,0.625
administrative,11,16730,0.5,0.5
administrative,3,38732,0.375,0.375
administrative,1,27822,0.5,0.4375
administrative,11,27904,0.5625,0.625
administrative,8,20731,0.4375,0.5625
administrative,9,14887,0.4375,0.375
administrative,1,38636,0.5625,0.5
administrative,5,12220,0.4375,0.3125
administrative,10,17905,0.5,0.4375
administrative,12,10299,0.5625,0.375
administrative,5,23369,0.5,0.5
administrative,1,7788,0.5,0.6875
administrative,4,20496,0.75,0.4375
administrative,6,23175,0.375,0.3125
administrative,4,6474,0.375,0.5625
administrative,2,16564,0.6875,0.4375
administrative,6,16054,0.5625,0.5625
administrative,10,3138,0.25,0.625
administrative,0,24905,0.25,0.5
administrative,3,15376,0.625,0.1875
administrative,7,29777,0.625,0.5
administrative,3,18511,0.375,0.375
administrative,4,14453,0.5625,0.375
administrative,8,33219,0.625,0.4375
administrative,12,10549,0.25,0.3125
administrative,11,30012,0.6875,0.375
administrative,5,23683,0.5,0.5
administrative,4,16912,0.5625,0.6875
administrative,15,35125,0.6875,0.4375
administrative,4,10818,0.3125,0.3125
administrative,11,16474,0.25,0.4375
administrative,3,2908,0.5625,0.75
administrative,5,30242,0.5,0.375
administrative,10,15829,0.3125,0.3125
administrative,4,21873,0.1875,0.75
administrative,8,6829,0.5625,0.3125
administrative,4,36378,0.5625,0.3125
administrative,0,35317,0.5,0.375
administrative,12,23153,0.375,0.5625
administrative,6,9983,0.75,0.375
administrative,15,921,0.5,0.4375
administrative,13,22673,0.5625,0.5
administrative,10,11053,0.625,0.4375
administrative,1,3107,0.625,0.25
administrative,5,11865,0.3125,0.5625
administrative,11,37155,0.5625,0.5
administrative,11,16132,0.375,0.4375
administrative,1,4439,0.4375,0.5625
administrative,10,6829,0.5625,0.3125
administrative,0,9083,0.4375,0.5
administrative,9,34600,0.625,0.375
administrative,9,34095,0.4375,0.4375
administrative,1,33134,0.4375,0.5625
administrative,1,38321,0.375,0.5
administrative,12,10928,0.6875,0.75
administrative,1,25757,0.5,0.5625
administrative,0,2908,0.5625,0.75
administrative,11,13672,0.5625,0.5625
administrative,14,18467,0.625,0.4375
administrative,13,13959,0.5,0.5625
administrative,9,1794,0.4375,0.0625
administrative,0,9181,0.25,0.5625
administrative,2,25462,0.5625,0.5
administrative,6,36322,0.3125,0.5
administrative,5,4916,0.375,0.5625
administrative,8,31117,0.375,0.4375
administrative,7,30835,0.5625,0.3125
administrative,5,33862,0.375,0.5625
administrative,7,35852,0.5,0.6875
administrative,4,7646,0.4375,0.5
administrative,12,20420,0.4375,0.375
administrative,12,26685,0.375,0.375
administrative,2,2924,0.3125,0.3125
administrative,7,5957,0.4375,0.5625
administrative,13,22003,0.375,0.5625
administrative,14,3866,0.4375,0.375
administrative,7,34842,0.625,0.5
administrative,12,16740,0.5,0.4375
administrative,2,14960,0.4375,0.5
administrative,12,181,0.4375,0.5625
administrative,9,12138,0.4375,0.5
administrative,11,37218,0.625,0.375
administrative,11,5929,0.5625,0.625
administrative,14,32119,0.3125,0.5
administrative,10,21564,0.5625,0.625
administrative,8,1876,0.625,0.375
administrative,11,19795,0.5625,0.5
administrative,4,35397,0.5,0.375
administrative,6,4945,0.375,0.625
administrative,4,15190,0.5625,0.625
administrative,14,669,0.375,0.4375
administrative,8,8779,0.375,0.5625
administrative,12,24255,0.5,0.4375
administrative,10,8616,0.375,0.625
administrative,0,5414,0.4375,0.3125
administrative,13,1335,0.5625,0.4375
administrative,2,17856,0.375,0.375
administrative,14,21815,0.5,0.375
administrative,0,25806,0.625,0.5625
administrative,8,5787,0.5625,0.5625
administrative,1,18745,0.5625,0.4375
administrative,3,30502,0.375,0.25
administrative,7,4731,0.5625,0.3125
administrative,14,6079,0.625,0.4375
administrative,9,28296,0.25,0.5
administrative,10,24792,0.375,0.375
administrative,4,33934,0.625,0.625
administrative,4,33961,0.625,0.375
administrative,8,39608,0.5,0.25
administrative,10,16709,0.5,0.6875
administrative,4,30854,0.75,0.375
administrative,4,29222,0.625,0.5
administrative,5,14661,0.5625,0.5625
administrative,15,3583,0.5,0.4375
administrative,12,11252,0.5625,0.5625
administrative,6,13442,0.625,0.3125
administrative,9,17793,0.4375,0.3125
administrative,7,34990,0.625,0.4375
administrative,10,32501,0.4375,0.375
administrative,1,30614,0.3125,0.375
administrative,8,19561,0.5625,0.3125
administrative,10,2935,0.5625,0.3125
administrative,1,11857,0.4375,0.4375
administrative,15,33225,0.75,0.5625
administrative,1,23608,0.8125,0.4375
administrative,6,13636,0.4375,0.5625
administrative,15,35098,0.625,0.5625
administrative,14,1152,0.4375,0.5
administrative,2,3410,0.625,0.375
administrative,10,28813,0.25,0.375
administrative,12,13557,0.5,0.4375
administrative,6,30183,0.3125,0.5
administrative,13,589,0.625,0.4375
administrative,1,18213,0.625,0.5
administrative,12,10417,0.625,0.75
administrative,4,13850,0.5625,0.3125
administrative,5,24336,0.4375,0.625
administrative,12,31748,0.625,0.5
administrative,1,15870,0.5,0.5625
administrative,5,3968,0.3125,0.4375
administrative,0,13828,0.4375,0.5625
administrative,2,34946,0.375,0.5625
administrative,14,20690,0.5625,0.625
administrative,10,28863,0.625,0.4375
administrative,4,28417,0.5,0.5625
administrative,11,9231,0.625,0.5
administrative,6,18760,0.5625,0.625
administrative,2,21735,0.5625,0.5625
administrative,4,7992,0.625,0.5
administrative,2,40043,0.375,0.625
